timestamp,value
2023-11-20 00:00:22,0.1275098297284162
2023-11-20 00:00:52,0.1535163889871473
2023-11-20 00:01:22,0.2408669319055759
2023-11-20 00:01:52,0.3544212064404773
2023-11-20 00:02:22,0.2588798919922175
2023-11-20 00:02:52,0.1858012086868014
2023-11-20 00:03:22,0.3500771219038299
2023-11-20 00:03:52,0.2886003636669821
2023-11-20 00:04:22,0.0944854843177421
2023-11-20 00:04:52,0.1369487713335501
2023-11-20 00:05:22,0.3512333096668195
2023-11-20 00:05:52,0.3688765903332864
2023-11-20 00:06:22,0.1834558360000452
2023-11-20 00:06:52,0.2154993483336511
2023-11-20 00:07:22,0.4212506590010699
2023-11-20 00:07:52,0.2847114669635252
2023-11-20 00:08:22,0.0525030346661499
2023-11-20 00:08:52,0.0660345516469405
2023-11-20 00:09:22,0.3267255840000113
2023-11-20 00:09:52,0.4317220563328305
2023-11-20 00:10:22,0.1680750938932576
2023-11-20 00:10:52,0.1517506383330176
2023-11-20 00:11:22,0.3118503579818065
2023-11-20 00:11:52,0.3370050030008162
2023-11-20 00:12:22,0.2103138864422153
2023-11-20 00:12:52,0.1905578266669749
2023-11-20 00:13:22,0.2461603588177933
2023-11-20 00:13:52,0.3220673956654422
2023-11-20 00:14:22,0.2340739687886157
2023-11-20 00:14:52,0.1932536460010585
2023-11-20 00:15:22,0.3430731296672888
2023-11-20 00:15:52,0.3231130751964206
2023-11-20 00:16:22,0.1745442409999781
2023-11-20 00:16:52,0.1493936099800151
2023-11-20 00:17:22,0.4872592273333112
2023-11-20 00:17:52,0.3546702734254449
2023-11-20 00:18:22,0.0968035276141931
2023-11-20 00:18:52,0.2948680933342492
2023-11-20 00:19:22,0.3030567457496137
2023-11-20 00:19:52,0.2227901729992822
2023-11-20 00:20:22,0.1333889817125568
2023-11-20 00:20:52,0.1412829637700285
2023-11-20 00:21:22,0.3656394726666955
2023-11-20 00:21:52,0.3897604563971095
2023-11-20 00:22:22,0.1667679384679347
2023-11-20 00:22:52,0.1442462050386602
2023-11-20 00:23:22,0.2476792846165506
2023-11-20 00:23:52,0.2953428620004956
2023-11-20 00:24:22,0.1893932239998244
2023-11-20 00:24:52,0.1453394000003526
2023-11-20 00:25:22,0.4060001713338957
2023-11-20 00:25:52,0.4216537859998273
2023-11-20 00:26:22,0.1648968948559029
2023-11-20 00:26:52,0.1426219630000673
2023-11-20 00:27:22,0.2698954749887115
2023-11-20 00:27:52,0.292183947999907
2023-11-20 00:28:22,0.1609704736667556
2023-11-20 00:28:52,0.1599844943326236
2023-11-20 00:29:22,0.41335558266663
2023-11-20 00:29:52,0.3424066396673311
2023-11-20 00:30:22,0.1250342340002058
2023-11-20 00:30:52,0.1846565332003272
2023-11-20 00:31:22,0.3080747796664885
2023-11-20 00:31:52,0.3200688250460777
2023-11-20 00:32:22,0.1614083233333189
2023-11-20 00:32:52,0.1434587021082363
2023-11-20 00:33:22,0.3784932866665826
2023-11-20 00:33:52,0.4040902396510827
2023-11-20 00:34:22,0.2453206713336726
2023-11-20 00:34:52,0.1696974781698193
2023-11-20 00:35:22,0.2203094124013062
2023-11-20 00:35:52,0.3229592616661989
2023-11-20 00:36:22,0.2425893510697436
2023-11-20 00:36:52,0.0710410420013165
2023-11-20 00:37:22,0.3218845783333487
2023-11-20 00:37:52,0.3846657619988794
2023-11-20 00:38:22,0.135436031000097
2023-11-20 00:38:52,0.1486442366674319
2023-11-20 00:39:22,0.3044199776670855
2023-11-20 00:39:52,0.3698560353330435
2023-11-20 00:40:22,0.2431188386661915
2023-11-20 00:40:52,0.1807307870002811
2023-11-20 00:41:22,0.2970198589998744
2023-11-20 00:41:52,0.3464761186656157
2023-11-20 00:42:22,0.1541901986668866
2023-11-20 00:42:52,0.1896608223338868
2023-11-20 00:43:22,0.3412328983327105
2023-11-20 00:43:52,0.3185097676667207
2023-11-20 00:44:22,0.2128867393338017
2023-11-20 00:44:52,0.0698295015560993
2023-11-20 00:45:22,0.2496668686666793
2023-11-20 00:45:52,0.397269291107683
2023-11-20 00:46:22,0.1997147226661013
2023-11-20 00:46:52,0.1693110106666419
2023-11-20 00:47:22,0.34638691622293
2023-11-20 00:47:52,0.3021501836665266
2023-11-20 00:48:22,0.1411863098857548
2023-11-20 00:48:52,0.1038468579999213
2023-11-20 00:49:22,0.3914197050360374
2023-11-20 00:49:52,0.4206719430006084
2023-11-20 00:50:22,0.1667699856661026
2023-11-20 00:50:52,0.1739582616657647
2023-11-20 00:51:22,0.3063348526666042
2023-11-20 00:51:52,0.3015672143338292
2023-11-20 00:52:22,0.0904788866672939
2023-11-20 00:52:52,0.1458538399999535
2023-11-20 00:53:22,0.3603934047835123
2023-11-20 00:53:52,0.3733180676671471
2023-11-20 00:54:22,0.1925280572648385
2023-11-20 00:54:52,0.1035982503328795
2023-11-20 00:55:22,0.3799921434558889
2023-11-20 00:55:52,0.4381953653334562
2023-11-20 00:56:22,0.1749994593329044
2023-11-20 00:56:52,0.1588899616662425
2023-11-20 00:57:22,0.2545333720003668
2023-11-20 00:57:52,0.3079576263334426
2023-11-20 00:58:22,0.1649377543324703
2023-11-20 00:58:52,0.1434679573335983
2023-11-20 00:59:22,0.2702829806671616
2023-11-20 00:59:52,0.3337971699803616
2023-11-20 01:00:22,0.2412964963336132
2023-11-20 01:00:52,0.1054060915411634
2023-11-20 01:01:22,0.299307657666399
2023-11-20 01:01:52,0.3894610943324892
2023-11-20 01:02:22,0.2103925054623856
2023-11-20 01:02:52,0.2627808963341635
2023-11-20 01:03:22,0.2220839118466753
2023-11-20 01:03:52,0.2445778216666667
2023-11-20 01:04:22,0.2358438916672677
2023-11-20 01:04:52,0.0582462249996448
2023-11-20 01:05:22,0.2422161179992485
2023-11-20 01:05:52,0.4212335370024259
2023-11-20 01:06:22,0.3215294881860968
2023-11-20 01:06:52,0.183126921058706
2023-11-20 01:07:22,0.274583523957877
2023-11-20 01:07:52,0.3443800573599317
2023-11-20 01:08:22,0.1714604996775853
2023-11-20 01:08:52,0.1434399535832924
2023-11-20 01:09:22,0.3463667216659397
2023-11-20 01:09:52,0.3506902490639152
2023-11-20 01:10:22,0.2245243561755013
2023-11-20 01:10:52,0.1750808026670255
2023-11-20 01:11:22,0.2942548522950395
2023-11-20 01:11:52,0.3668234410001217
2023-11-20 01:12:22,0.1710132866574101
2023-11-20 01:12:52,0.1448681826665468
2023-11-20 01:13:22,0.3406792826589789
2023-11-20 01:13:52,0.3591411899993962
2023-11-20 01:14:22,0.2092860356668969
2023-11-20 01:14:52,0.1527805403344093
2023-11-20 01:15:22,0.3661322119997597
2023-11-20 01:15:52,0.3820055769993283
2023-11-20 01:16:22,0.1688949103116289
2023-11-20 01:16:52,0.1392053220000661
2023-11-20 01:17:22,0.2435508113839918
2023-11-20 01:17:52,0.3335346195010531
2023-11-20 01:18:22,0.184775314138096
2023-11-20 01:18:52,0.1381369085001376
2023-11-20 01:19:22,0.2990540328116128
2023-11-20 01:19:52,0.3692132849995838
2023-11-20 01:20:22,0.281780574333292
2023-11-20 01:20:52,0.0922250276669273
2023-11-20 01:21:22,0.3270285676665972
2023-11-20 01:21:52,0.4067518546661214
2023-11-20 01:22:22,0.1455590608462682
2023-11-20 01:22:52,0.1470426698698607
2023-11-20 01:23:22,0.3088400799663353
2023-11-20 01:23:52,0.3403198321865525
2023-11-20 01:24:22,0.1720195733335003
2023-11-20 01:24:52,0.104373852245508
2023-11-20 01:25:22,0.3241276639999454
2023-11-20 01:25:52,0.4325802220004107
2023-11-20 01:26:22,0.2489544702057618
2023-11-20 01:26:52,0.1823620465283318
2023-11-20 01:27:22,0.2263176473748462
2023-11-20 01:27:52,0.3383740811568298
2023-11-20 01:28:22,0.2128803940005355
