timestamp,cpu_usage_percentage,mem_usage_percentage
2023-11-20 00:05:22,0.05109052379815898,-0.0319619831724703
2023-11-20 00:10:22,-0.033690426135333074,0.0467054977540948
2023-11-20 00:15:22,0.0384463920708798,-0.03285436564406251
2023-11-20 00:20:22,-0.0530731307629588,0.010511834691534508
2023-11-20 00:25:22,0.05551286398414437,-0.005792396861930699
2023-11-20 00:30:22,-0.03336663553358407,0.01901531614137579
2023-11-20 00:35:22,0.008150261496263994,-0.026060546490353498
2023-11-20 00:40:22,-0.01681501569163829,0.0161041521063177
2023-11-20 00:45:22,0.03679682776968157,-0.011472787293649103
2023-11-20 00:50:22,-0.050682298787095875,0.01503160321991251
2023-11-20 00:55:22,0.04122529693879681,-0.02080331596497491
2023-11-20 01:00:22,-0.035765719858542516,-0.0024484597297792926
2023-11-20 01:05:22,0.05296304777045499,0.0112012316370569
2023-11-20 01:10:22,-0.036057509943369204,0.017694308517115495
2023-11-20 01:15:22,0.018605102252393202,-0.023714060965909806
2023-11-20 01:20:22,-0.029856189986429582,0.009841618162606605
2023-11-20 01:25:22,0.0546557330674306,-0.007805416120874903
2023-11-20 01:30:22,-0.05629427592607611,0.009833319023566198
2023-11-20 01:35:22,0.038578017711787926,0.003449781253109907
2023-11-20 01:40:22,-0.036008773188410115,0.009477472577838097
2023-11-20 01:45:22,0.031058725887436467,-0.019851901703476893
2023-11-20 01:50:22,-0.02082754226144229,0.016431157214242195
2023-11-20 01:55:22,0.0117996113269635,-0.009845425873240596
2023-11-20 02:00:22,-0.019154380671301485,-0.012230535588222902
2023-11-20 02:05:22,0.02975278315228308,0.0013948405029534927
2023-11-20 02:10:22,-0.02711875622445667,0.01009731666201491
2023-11-20 02:15:22,0.0303703700698488,-0.005056869970455902
2023-11-20 02:20:22,-0.028041681199417218,-0.01192079306318751
2023-11-20 02:25:22,0.02351410657789918,0.00588635984852641
2023-11-20 02:30:22,-0.02347069084036968,0.020777175735381792
2023-11-20 02:35:22,0.020926289532827602,-0.004182996371258393
2023-11-20 02:40:22,-0.0303752901180748,0.0023019489779217
2023-11-20 02:45:22,0.037362373406072485,-0.015867275680932907
2023-11-20 02:50:22,-0.03183185425095139,-0.007704918454486995
2023-11-20 02:55:22,0.015206088589915706,0.015852323017589806
2023-11-20 03:00:22,-0.02156540929414691,-0.010427882869417607
2023-11-20 03:05:22,0.053960228257853404,0.014315962196275997
2023-11-20 03:10:22,-0.046145958184974106,0.005136388083776408
2023-11-20 03:15:22,0.03358962002581903,-0.009842359564352102
2023-11-20 03:20:22,-0.0169465942212651,0.006912336868333091
2023-11-20 03:25:22,0.011016348637961582,0.007489832122008308
2023-11-20 03:30:22,-0.03616269211886661,-0.014569241687333298
2023-11-20 03:35:22,0.037016492300994824,0.0005272208305446974
2023-11-20 03:40:22,-0.03072748253926011,-0.0075634811972662
2023-11-20 03:45:22,0.0318162195951987,0.0188835248201681
2023-11-20 03:50:22,-0.049057778652973616,-0.012453311331685299
2023-11-20 03:55:22,0.047025117446057696,0.003304346429454194
2023-11-20 04:00:22,-0.03428279826536529,-0.007601758332987901
2023-11-20 04:05:22,0.04018063097116931,0.0035981987225053025
2023-11-20 04:10:22,-0.02580276338100171,-0.007585081877113403
2023-11-20 04:15:22,0.009620667217434126,0.018007468880849406
2023-11-20 04:20:22,-0.016569704258210333,-0.0015254089253858016
2023-11-20 04:25:22,0.132563042572147,-0.021526985603824392
2023-11-20 04:30:22,-0.12377801193126647,0.009780464809161588
2023-11-20 04:35:22,-0.0050746246527039185,0.02008293030763081
2023-11-20 04:40:22,0.01204752828051242,-0.026339180708340307
2023-11-20 04:45:22,0.762351796226765,-0.021052866098244
2023-11-20 04:50:22,-0.33124405489852304,0.01828164714905811
2023-11-20 04:55:22,0.1487853205078148,-0.0013254078664240998
2023-11-20 05:00:22,-0.46722649323930876,-0.0031877150393729015
2023-11-20 05:05:22,-0.10809624928596834,-0.0014772433450736117
2023-11-20 05:10:22,-0.02115939677263287,0.018037029244709513
2023-11-20 05:15:22,0.016156866727250502,-0.01699437427186451
2023-11-20 05:20:22,-0.001982317224226926,0.010083146781195998
2023-11-20 05:25:22,-0.004160744870700395,0.0005439743638200045
2023-11-20 05:30:22,0.01426244634137569,0.009911447638014603
2023-11-20 05:35:22,-0.020815497740646782,-0.007296873535305198
2023-11-20 05:40:22,0.1422051670038093,-0.0071611876662974056
2023-11-20 05:45:22,1.0771693881705737,0.004102375043167003
2023-11-20 05:50:22,-1.1596030755224258,0.006045338636984199
2023-11-20 05:55:22,-0.054500432965101986,-0.020055065531156394
2023-11-20 06:00:22,0.014924297335453474,0.004614514914627596
2023-11-20 06:05:22,-0.011212011222531792,-0.002106409971901202
2023-11-20 06:10:22,0.01904744948058923,0.023153085856311997
2023-11-20 06:15:22,-0.019540812090266924,-0.017832491539879605
2023-11-20 06:20:22,0.00024232417514352678,0.00011245010976020098
2023-11-20 06:25:22,0.0161276983472195,0.0005022008866517047
2023-11-20 06:30:22,-0.004813338926408117,0.0224094212470147
2023-11-20 06:35:22,-0.018588820120349986,-0.011395052460019497
2023-11-20 06:40:22,0.01634326297120628,-0.0024076229375517982
2023-11-20 06:45:22,-0.004474169073398981,-0.009215684788724407
2023-11-20 06:50:22,0.0018860349694651002,0.004526005985833609
2023-11-20 06:55:22,-0.022153794436082397,0.0121029027106965
2023-11-20 07:00:22,0.035386022717060095,-0.001172891458186498
2023-11-20 07:05:22,-0.022332518977026816,-0.01106479037721761
2023-11-20 07:10:22,0.01765221386676602,-0.004375676256052896
2023-11-20 07:15:22,-0.03474579024182922,0.002067974224091898
2023-11-20 07:20:22,0.031458745770965524,0.0071890311055925055
2023-11-20 07:25:22,-0.0124721179253246,-0.00784257000166741
2023-11-20 07:30:22,0.01662796978031089,0.010091756118202802
2023-11-20 07:35:22,-0.01911680226688911,-0.0008897525660560984
2023-11-20 07:40:22,0.011195615817068627,-0.011111882752043598
2023-11-20 07:45:22,-0.02507149625048402,-0.0029906186396454065
2023-11-20 07:50:22,0.03314666679733372,0.0170833302747269
2023-11-20 07:55:22,-0.01884489445528781,-0.011689690493619398
2023-11-20 08:00:22,0.007420328242660312,0.0016181722991088082
2023-11-20 08:05:22,-0.006444443421182722,0.010853734781475596
2023-11-20 08:10:22,0.005009608591594272,0.005344633621700803
