timestamp,cpu_usage_percentage,mem_usage_percentage
2023-11-20 00:00:22,0.1275098297284162,0.1500077697265042
2023-11-20 00:00:52,0.1535163889871473,0.1101938883463541
2023-11-20 00:01:22,0.2408669319055759,0.0834643551559134
2023-11-20 00:01:52,0.3544212064404773,0.1022885640462239
2023-11-20 00:02:22,0.2588798919922175,0.0962213378856409
2023-11-20 00:02:52,0.1858012086868014,0.0548521677652994
2023-11-20 00:03:22,0.3500771219038299,0.0611312101414812
2023-11-20 00:03:52,0.2886003636669821,0.1242936452229817
2023-11-20 00:04:22,0.0944854843177421,0.1481689093852371
2023-11-20 00:04:52,0.1369487713335501,0.1235148111979166
2023-11-20 00:05:22,0.3512333096668195,0.068584081577668
2023-11-20 00:05:52,0.3688765903332864,0.0475622191391588
2023-11-20 00:06:22,0.1834558360000452,0.0697186787923176
2023-11-20 00:06:52,0.2154993483336511,0.075841738183325
2023-11-20 00:07:22,0.4212506590010699,0.0766474405924478
2023-11-20 00:07:52,0.2847114669635252,0.1029510498046874
2023-11-20 00:08:22,0.0525030346661499,0.1056454976399739
2023-11-20 00:08:52,0.0660345516469405,0.0556634267171223
2023-11-20 00:09:22,0.3267255840000113,0.0532220204671223
2023-11-20 00:09:52,0.4317220563328305,0.078680674235026
2023-11-20 00:10:22,0.1680750938932576,0.0862560272216796
2023-11-20 00:10:52,0.1517506383330176,0.1268634796142577
2023-11-20 00:11:22,0.3118503579818065,0.1282713126539763
2023-11-20 00:11:52,0.3370050030008162,0.1339384071435874
2023-11-20 00:12:22,0.2103138864422153,0.149545471621359
2023-11-20 00:12:52,0.1905578266669749,0.0777671290179456
2023-11-20 00:13:22,0.2461603588177933,0.0785319010416666
2023-11-20 00:13:52,0.3220673956654422,0.1663118998209635
2023-11-20 00:14:22,0.2340739687886157,0.1491737365722655
2023-11-20 00:14:52,0.1932536460010585,0.1049124399820962
2023-11-20 00:15:22,0.3430731296672888,0.0526501722734
2023-11-20 00:15:52,0.3231130751964206,0.050827662150065
2023-11-20 00:16:22,0.1745442409999781,0.1282592485497378
2023-11-20 00:16:52,0.1493936099800151,0.156286875406901
2023-11-20 00:17:22,0.4872592273333112,0.1242661504005594
2023-11-20 00:17:52,0.3546702734254449,0.0772107442220051
2023-11-20 00:18:22,0.0968035276141931,0.0756822463394362
2023-11-20 00:18:52,0.2948680933342492,0.0756791432698567
2023-11-20 00:19:22,0.3030567457496137,0.0308596335531168
2023-11-20 00:19:52,0.2227901729992822,0.1013062720840946
2023-11-20 00:20:22,0.1333889817125568,0.1507530212402343
2023-11-20 00:20:52,0.1412829637700285,0.1264205144538927
2023-11-20 00:21:22,0.3656394726666955,0.1085007985432942
2023-11-20 00:21:52,0.3897604563971095,0.1048819224039713
2023-11-20 00:22:22,0.1667679384679347,0.0952128757133868
2023-11-20 00:22:52,0.1442462050386602,0.0523541768391926
2023-11-20 00:23:22,0.2476792846165506,0.0630210341996879
2023-11-20 00:23:52,0.2953428620004956,0.1063410441080728
2023-11-20 00:24:22,0.1893932239998244,0.1187131960823812
2023-11-20 00:24:52,0.1453394000003526,0.0519479115804036
2023-11-20 00:25:22,0.4060001713338957,0.029333231744251
2023-11-20 00:25:52,0.4216537859998273,0.1029535929361978
2023-11-20 00:26:22,0.1648968948559029,0.1542849217923563
2023-11-20 00:26:52,0.1426219630000673,0.0991687774658203
2023-11-20 00:27:22,0.2698954749887115,0.0963228344849412
2023-11-20 00:27:52,0.292183947999907,0.0948975880940754
2023-11-20 00:28:22,0.1609704736667556,0.1162979010318007
2023-11-20 00:28:52,0.1599844943326236,0.1182867685953775
2023-11-20 00:29:22,0.41335558266663,0.0307013193766275
2023-11-20 00:29:52,0.3424066396673311,0.0779755910237629
2023-11-20 00:30:22,0.1250342340002058,0.1422869364420572
2023-11-20 00:30:52,0.1846565332003272,0.1249075674594298
2023-11-20 00:31:22,0.3080747796664885,0.1013755258808076
2023-11-20 00:31:52,0.3200688250460777,0.0609458951826714
2023-11-20 00:32:22,0.1614083233333189,0.0922146568770545
2023-11-20 00:32:52,0.1434587021082363,0.133582058244676
2023-11-20 00:33:22,0.3784932866665826,0.104376475016276
2023-11-20 00:33:52,0.4040902396510827,0.1004557836714253
2023-11-20 00:34:22,0.2453206713336726,0.1045767466227212
2023-11-20 00:34:52,0.1696974781698193,0.1456540425618489
2023-11-20 00:35:22,0.2203094124013062,0.0996882120768228
2023-11-20 00:35:52,0.3229592616661989,0.0820452372233072
2023-11-20 00:36:22,0.2425893510697436,0.1098402933041815
2023-11-20 00:36:52,0.0710410420013165,0.0610777537027994
2023-11-20 00:37:22,0.3218845783333487,0.0735917124181987
2023-11-20 00:37:52,0.3846657619988794,0.1440976460774739
2023-11-20 00:38:22,0.135436031000097,0.1040568776977977
2023-11-20 00:38:52,0.1486442366674319,0.0549004872639973
2023-11-20 00:39:22,0.3044199776670855,0.0569301787194767
2023-11-20 00:39:52,0.3698560353330435,0.0635418245713782
2023-11-20 00:40:22,0.2431188386661915,0.1004994710286457
2023-11-20 00:40:52,0.1807307870002811,0.0708808510955862
2023-11-20 00:41:22,0.2970198589998744,0.0725161234537759
2023-11-20 00:41:52,0.3464761186656157,0.1011673381320739
2023-11-20 00:42:22,0.1541901986668866,0.1606705983479817
2023-11-20 00:42:52,0.1896608223338868,0.156863530476888
2023-11-20 00:43:22,0.3412328983327105,0.0963134765624999
2023-11-20 00:43:52,0.3185097676667207,0.0793654123942056
2023-11-20 00:44:22,0.2128867393338017,0.0793577829996744
2023-11-20 00:44:52,0.0698295015560993,0.0931771596272786
2023-11-20 00:45:22,0.2496668686666793,0.0700448354085286
2023-11-20 00:45:52,0.397269291107683,0.0980448570815251
2023-11-20 00:46:22,0.1997147226661013,0.0971940358479817
2023-11-20 00:46:52,0.1693110106666419,0.0714905262233232
2023-11-20 00:47:22,0.34638691622293,0.0726439158121744
2023-11-20 00:47:52,0.3021501836665266,0.0958340962727864
2023-11-20 00:48:22,0.1411863098857548,0.1192022959391275
2023-11-20 00:48:52,0.1038468579999213,0.094440460205078
2023-11-20 00:49:22,0.3914197050360374,0.0968773910755137
2023-11-20 00:49:52,0.4206719430006084,0.0803114573160806
2023-11-20 00:50:22,0.1667699856661026,0.106694863648097
2023-11-20 00:50:52,0.1739582616657647,0.1448809305826822
2023-11-20 00:51:22,0.3063348526666042,0.0933104972204188
2023-11-20 00:51:52,0.3015672143338292,0.0782159169514973
2023-11-20 00:52:22,0.0904788866672939,0.1282288872793492
2023-11-20 00:52:52,0.1458538399999535,0.0991217295328775
2023-11-20 00:53:22,0.3603934047835123,0.0813357035319009
2023-11-20 00:53:52,0.3733180676671471,0.1293432268225303
2023-11-20 00:54:22,0.1925280572648385,0.1033560434977212
2023-11-20 00:54:52,0.1035982503328795,0.0819121043141699
2023-11-20 00:55:22,0.3799921434558889,0.0534025828043619
2023-11-20 00:55:52,0.4381953653334562,0.0724137111715056
2023-11-20 00:56:22,0.1749994593329044,0.1410999298095702
2023-11-20 00:56:52,0.1588899616662425,0.077931124436703
2023-11-20 00:57:22,0.2545333720003668,0.0384877522786458
2023-11-20 00:57:52,0.3079576263334426,0.0802350916640204
2023-11-20 00:58:22,0.1649377543324703,0.1038589477539062
2023-11-20 00:58:52,0.1434679573335983,0.1228904744996312
2023-11-20 00:59:22,0.2702829806671616,0.0696824391682942
2023-11-20 00:59:52,0.3337971699803616,0.0783646901448567
2023-11-20 01:00:22,0.2412964963336132,0.1084232330322265
2023-11-20 01:00:52,0.1054060915411634,0.0557858564828393
2023-11-20 01:01:22,0.299307657666399,0.0495397577793722
2023-11-20 01:01:52,0.3894610943324892,0.0558370490418848
2023-11-20 01:02:22,0.2103925054623856,0.1016094317888607
2023-11-20 01:02:52,0.2627808963341635,0.1025975545247395
2023-11-20 01:03:22,0.2220839118466753,0.0627593994140624
2023-11-20 01:03:52,0.2445778216666667,0.1500441233317056
2023-11-20 01:04:22,0.2358438916672677,0.1191877745259668
2023-11-20 01:04:52,0.0582462249996448,0.0080979665120442
2023-11-20 01:05:22,0.2422161179992485,0.0769038494522178
2023-11-20 01:05:52,0.4212335370024259,0.0995070139567056
2023-11-20 01:06:22,0.3215294881860968,0.1260986604676723
2023-11-20 01:06:52,0.183126921058706,0.1200504302978515
2023-11-20 01:07:22,0.274583523957877,0.0480807877180544
2023-11-20 01:07:52,0.3443800573599317,0.0743344624837239
2023-11-20 01:08:22,0.1714604996775853,0.0994656663748915
2023-11-20 01:08:52,0.1434399535832924,0.0986089028664252
2023-11-20 01:09:22,0.3463667216659397,0.1000976562499999
2023-11-20 01:09:52,0.3506902490639152,0.0827470329367295
2023-11-20 01:10:22,0.2245243561755013,0.1124119004195861
2023-11-20 01:10:52,0.1750808026670255,0.133340835571289
2023-11-20 01:11:22,0.2942548522950395,0.0900177106016835
2023-11-20 01:11:52,0.3668234410001217,0.1091986746614007
2023-11-20 01:12:22,0.1710132866574101,0.123758316040039
2023-11-20 01:12:52,0.1448681826665468,0.0808254155462473
2023-11-20 01:13:22,0.3406792826589789,0.1033811212257476
2023-11-20 01:13:52,0.3591411899993962,0.1270249684651692
2023-11-20 01:14:22,0.2092860356668969,0.1000428103596288
2023-11-20 01:14:52,0.1527805403344093,0.1228357950846353
2023-11-20 01:15:22,0.3661322119997597,0.1068833669026692
2023-11-20 01:15:52,0.3820055769993283,0.1030334167852495
2023-11-20 01:16:22,0.1688949103116289,0.0763556045538075
2023-11-20 01:16:52,0.1392053220000661,0.0346126975298124
2023-11-20 01:17:22,0.2435508113839918,0.0869649045933945
2023-11-20 01:17:52,0.3335346195010531,0.1088428497314452
2023-11-20 01:18:22,0.184775314138096,0.0794436136881509
2023-11-20 01:18:52,0.1381369085001376,0.0768442058418613
2023-11-20 01:19:22,0.2990540328116128,0.097787857055664
2023-11-20 01:19:52,0.3692132849995838,0.0949284216342742
2023-11-20 01:20:22,0.281780574333292,0.1212091740694527
2023-11-20 01:20:52,0.0922250276669273,0.1053493978127073
2023-11-20 01:21:22,0.3270285676665972,0.1089630749638001
2023-11-20 01:21:52,0.4067518546661214,0.1091238657633463
2023-11-20 01:22:22,0.1455590608462682,0.0821062067287554
2023-11-20 01:22:52,0.1470426698698607,0.1064910888671874
2023-11-20 01:23:22,0.3088400799663353,0.0867061627706739
2023-11-20 01:23:52,0.3403198321865525,0.1063423156738281
2023-11-20 01:24:22,0.1720195733335003,0.0825824737548827
2023-11-20 01:24:52,0.104373852245508,0.0552393595377603
2023-11-20 01:25:22,0.3241276639999454,0.1029872894287109
2023-11-20 01:25:52,0.4325802220004107,0.1078097025553385
2023-11-20 01:26:22,0.2489544702057618,0.1057244973441451
2023-11-20 01:26:52,0.1823620465283318,0.0789540608723957
2023-11-20 01:27:22,0.2263176473748462,0.101502646749176
2023-11-20 01:27:52,0.3383740811568298,0.1324234307582115
2023-11-20 01:28:22,0.2128803940005355,0.0838356018066406
2023-11-20 01:28:52,0.0579111874216577,0.0519307838795839
2023-11-20 01:29:22,0.4083106597663474,0.0578091965674034
2023-11-20 01:29:52,0.4406800510006026,0.0630817487720394
2023-11-20 01:30:22,0.1673873377837409,0.1058559946811966
2023-11-20 01:30:52,0.18453804066642,0.1061820983886718
2023-11-20 01:31:22,0.2518467930007849,0.0617806395000979
2023-11-20 01:31:52,0.311340323333051,0.1274045308430989
2023-11-20 01:32:22,0.213130420332618,0.1462239240083908
2023-11-20 01:32:52,0.1727713222645698,0.0807781219482421
2023-11-20 01:33:22,0.3132757640004039,0.0850906372070312
2023-11-20 01:33:52,0.3623613669593089,0.0846633911132812
2023-11-20 01:34:22,0.1695274068529788,0.0822143554687499
2023-11-20 01:34:52,0.1633768890006308,0.1041984558105468
2023-11-20 01:35:22,0.2681223889666483,0.0848143834278118
2023-11-20 01:35:52,0.3434225333330308,0.1083024342854817
2023-11-20 01:36:22,0.2911012294342834,0.148163777482335
2023-11-20 01:36:52,0.1535271535977546,0.1249440511067708
2023-11-20 01:37:22,0.3744055497886293,0.1494960784912108
2023-11-20 01:37:52,0.3454931445271867,0.1245480047520654
2023-11-20 01:38:22,0.0799711406662974,0.0591297149658202
2023-11-20 01:38:52,0.1864888103332115,0.0789797856795508
2023-11-20 01:39:22,0.3354521816663313,0.0795796712239582
2023-11-20 01:39:52,0.3173517089990127,0.0609320600854021
2023-11-20 01:40:22,0.2456812468710048,0.1289984385172525
2023-11-20 01:40:52,0.1804870540012756,0.1720591553286477
2023-11-20 01:41:22,0.3292904430718184,0.1034092780504531
